bookID,average_rating,isbn13,  num_pages,ratings_count,text_reviews_count
2113,3.94,9780452278875,752,317.0,14
2122,3.87,9780451191151,704,271754.0,10063
2123,4.24,9780446618762,624,69.0,6
2126,3.1,9780060793197,192,31.0,2
2127,4.23,9781400051571,400,1392.0,136
2136,3.58,9780312425029,336,4462.0,446
2137,3.91,9780312424084,342,14769.0,658
2140,3.93,9780316172325,277,4254.0,355
2142,4.17,9780849945113,400,13334.0,502
2144,4.39,9780743422079,112,169.0,22
2151,4.55,9780517147689,1103,300.0,31
2152,3.08,9780452286535,288,57720.0,3535
2153,4.55,9780517118290,1103,267.0,24
2155,4.16,9780192832979,672,2278.0,69
2156,4.14,9780192802637,249,441462.0,11308
2157,3.79,9780972121798,128,1442.0,108
2166,3.77,9780743564366,3,393.0,77
2167,2.83,9780764586606,80,4.0,0
2176,3.66,9780679731368,190,9373.0,606
2178,3.62,9780140435825,230,378.0,31
2179,3.83,9780192836229,464,105.0,7
2182,3.69,9780140448009,110,3190.0,150
2183,3.83,9780140447972,460,13499.0,388
2186,3.8,9780226735191,632,5.0,1
2187,4.0,9780312422158,529,540349.0,19548
2199,4.28,9780743270755,916,133840.0,6118
2203,4.06,9780743223133,751,282649.0,5325
2204,3.5,9781574671322,455,20.0,5
2205,4.14,9780142437117,512,275.0,28
2209,4.05,9780393311334,288,2622.0,78
2211,4.17,9780142437780,533,57.0,0
2218,3.65,9780764553028,432,10.0,0
2219,3.64,9780471773863,257,37.0,9
2222,4.0,9780452281325,729,4797.0,124
2226,4.16,9780684842233,288,144.0,10
2227,4.07,9780684839370,192,197.0,7
2228,3.77,9780072920963,664,123.0,13
2236,3.62,9780938497196,46,55.0,7
2249,4.1,9780671708634,368,2505.0,233
2250,4.24,9780743250979,192,1874.0,114
2253,3.9,9780671887179,384,336.0,26
2255,4.14,9781932073201,240,39947.0,1622
2257,4.15,9780915811236,32,156.0,13
2265,3.72,9780425179611,294,35050.0,1833
2267,3.67,9780306814556,344,360.0,26
2279,4.12,9780671869205,1120,71764.0,1937
2281,4.2,9781400096916,320,3993.0,217
2282,3.89,9780679600855,162,5658.0,699
2283,3.58,9780345478207,384,585.0,78
2285,3.74,9780449007389,376,623.0,68
2287,3.8,9780679745648,232,10635.0,656
2289,4.07,9780739333648,15,563.0,133
2296,3.96,9780684868769,288,2769.0,200
2299,4.07,9780446671828,200,1827.0,154
2304,4.02,9780813527406,344,48.0,5
2305,3.89,9780684842578,303,2842.0,182
2306,4.3,9780940450318,1328,446.0,29
2307,4.25,9781883011949,848,55.0,9
2309,4.22,9780940450530,1137,67.0,9
2314,3.95,9780486420493,272,749.0,62
2315,4.08,9780689304576,231,41.0,9
2319,3.69,9780440802501,183,40.0,12
2322,3.93,9780307236012,192,3986.0,85
2326,3.98,9781597770071,6,58.0,15
2327,4.15,9780618056996,502,4689.0,171
2329,4.38,9780618083558,1680,237.0,3
2330,3.98,9780395291306,207,4685.0,74
2331,4.5,9780618574995,1438,232.0,9
2333,3.85,9780618009367,127,5526.0,225
2336,4.05,9780140272925,905,8461.0,369
2338,3.8,9780670910618,611,2737.0,161
2343,4.01,9780140271577,671,3920.0,132
2348,4.1,9780198111849,412,104.0,7
2353,3.68,9780815319665,320,19.0,2
2367,3.98,9780671792763,240,3460.0,482
2368,4.12,9780671447540,445,23064.0,1191
2370,4.06,9780684813639,752,1852.0,285
2371,4.11,9780844662923,302,14739.0,1199
2372,4.2,9780743262132,697,12178.0,1042
2373,4.19,9780451188458,528,140014.0,1753
2375,3.27,9780761452423,137,117.0,19
2378,4.19,9788466305136,640,26.0,2
2386,3.5,9789626343586,25,67.0,17
2388,3.71,9780763630188,192,161.0,16
2389,3.5,9780143058090,6,8858.0,885
2390,3.5,9781593080181,707,1260.0,207
2400,3.61,9780415247719,208,50.0,7
2404,3.82,9780192781536,104,39.0,5
2407,3.93,9780919123700,156,23.0,4
2409,3.82,9780192741561,102,6.0,0
2411,3.33,9780252063022,164,0.0,0
2412,4.28,9780700607426,400,16.0,1
2423,3.92,9780515139730,401,2790.0,159
2430,3.96,9780515121490,451,12534.0,141
2442,4.22,9780061020612,374,58408.0,1272
2443,3.86,9780812967050,560,8879.0,693
2445,3.57,9781854583529,576,38.0,6
2452,3.0,9780862921477,395,1.0,1
2473,4.03,9780674996236,434,33.0,1
2486,3.76,9780393977615,254,259.0,30
2494,3.89,9780141439976,104,3094.0,301
2495,3.89,9780743487733,150,372.0,36
2499,3.59,9781571741028,275,68.0,6
2501,3.89,9780439436540,123,284.0,35
2504,4.14,9781842124024,864,875.0,33
2506,3.93,9780812970753,432,80.0,11
2508,3.42,9780141441115,414,856.0,111
2519,4.12,9780307264893,560,1338.0,113
2520,4.34,9780824512590,120,8228.0,410
2521,4.15,9781400083114,368,2594.0,403
2526,4.11,9780156007757,326,107455.0,7778
2527,4.29,9780156001410,377,799.0,107
2528,3.89,9780156010597,245,11016.0,734
2529,3.89,9780156013031,64,3331.0,242
2530,3.92,9780156005203,346,6184.0,284
2531,3.84,9780156028790,307,7649.0,548
2535,3.8,9780156004015,292,308.0,30
2536,4.02,9781860465024,384,3826.0,191
2538,3.89,9788466312806,380,1295.0,106
2539,3.8,9788466314749,461,1744.0,124
2541,3.84,9788466306799,441,842.0,69
2542,3.81,9780156006248,314,331.0,62
2543,4.0,9789587043648,274,2862.0,306
2545,4.42,9780890093894,902,1432.0,45
2547,4.23,9780001000391,127,184293.0,5418
2549,4.03,9780394448046,228,2094.0,104
2551,3.63,9780143036388,320,488.0,39
2552,3.63,9780141182674,281,5575.0,502
2557,4.11,9780375711169,732,2732.0,105
2560,5.0,9783829602266,83,1.0,0
2567,3.93,9780679725404,230,1284.0,90
2581,3.85,9780143034544,165,3832.0,178
2584,4.0,9780807744680,142,54.0,4
2586,3.89,9780195137897,272,125.0,13
2595,4.11,9780071460828,216,942.0,59
2612,3.97,9780316346627,301,633037.0,11898
2613,3.98,9780786887170,234,4600.0,88
2615,3.99,9780060521998,286,32079.0,752
2619,3.77,9780141439563,512,14228.0,668
2626,3.77,9780393960693,776,573.0,38
2646,3.8,9780664241582,364,108.0,13
2654,4.27,9780060935467,323,10524.0,898
2655,4.27,9780060888695,11,697.0,180
2661,4.27,9780061205699,323,271.0,34
2673,4.02,9780761501664,199,66.0,4
2677,4.05,9780486287591,64,13562.0,141
2678,3.79,9781416500391,416,2161.0,50
2680,4.67,9781556434952,144,3.0,0
2686,3.59,9780192834423,504,85.0,12
2687,4.28,9781931082303,1035,25.0,4
2688,4.63,9781931082884,713,27.0,3
2692,4.22,9781883011093,958,198.0,7
2696,3.49,9780140424386,504,168559.0,2365
2698,3.49,9780192833600,465,257.0,22
2701,3.49,9780140422344,1254,792.0,59
2702,3.8,9780812000399,530,73.0,5
2705,4.02,9780198711551,456,84.0,4
2706,3.61,9780140444087,272,70.0,6
2710,3.49,9780671475024,383,36.0,5
2711,4.18,9780395290316,1327,7760.0,152
2713,3.86,9780140150810,611,70.0,8
2715,3.74,9780142001615,484,50335.0,3012
2718,4.2,9780689834196,32,1178.0,173
2719,3.52,9780618446889,261,4411.0,629
2722,4.13,9780394755267,627,856.0,105
2723,3.73,9780553580075,763,9344.0,995
2725,4.29,9780805202410,288,9254.0,194
2727,4.51,9780300115864,288,39.0,5
2731,4.5,9781568813073,366,17.0,2
2735,3.83,9780747546559,404,588.0,46
2743,4.1,9781558745155,331,52028.0,2513
2745,3.83,9780805061833,480,1397.0,128
2749,3.88,9780007179817,371,442.0,38
2756,3.0,9780415283045,209,2.0,0
2761,4.16,9780684832401,336,6599.0,635
2767,4.08,9780060838652,729,167321.0,4711
2768,4.08,9781565848269,619,39.0,3
2770,4.0,9781565847255,496,22.0,0
2778,4.0,9780500203477,232,675.0,12
2781,4.0,9780822318644,272,206.0,9
2785,3.92,9780395740101,256,81.0,12
2794,3.69,9780060913076,152,57011.0,3332
2802,4.09,9780425181645,337,6368.0,321
2804,4.1,9780307237200,373,717.0,112
2810,3.93,9780940895485,303,448.0,18
2811,3.76,9780440936855,307,3976.0,163
2814,4.12,9780877887263,320,496.0,48
2815,4.25,9780671686901,64,367.0,38
2817,3.98,9780877880202,48,235.0,4
2819,4.21,9780062545039,246,5236.0,506
2820,4.04,9780521639873,204,388.0,23
2821,4.01,9780385092104,320,843.0,42
2822,3.98,9781419154072,84,32.0,0
2823,3.98,9780140433395,160,10147.0,301
2826,4.0,9780907129073,179,9.0,2
2834,3.79,9780195114157,512,3664.0,58
2835,3.79,9781400150687,0,3.0,0
2836,4.0,9780060734015,191,1811.0,152
2843,5.0,9780439271714,32,4.0,1
2847,3.76,9780618654796,275,2018.0,294
2851,4.27,9780525464822,266,99.0,27
2855,4.25,9781559704649,186,1771.0,99
2860,3.46,9780786902064,313,38.0,1
2864,3.88,9780452284937,233,1162.0,127
2868,3.94,9780385415606,585,29.0,4
2871,3.36,9780525949787,320,10919.0,1113
2872,3.58,9780452283206,336,20321.0,1214
2873,3.66,9780452284449,304,26029.0,1588
2875,3.58,9783471772539,384,6.0,1
2877,3.64,9781857093315,80,42.0,0
2879,4.42,9781421506135,208,19945.0,76
2880,4.22,9781591164418,200,140403.0,1063
2881,4.38,9781421506128,208,10356.0,79
2882,4.36,9781421502717,208,8773.0,84
2883,4.36,9781421504032,208,8948.0,86
2885,4.43,9784088736211,195,227.0,38
2886,4.39,9784088736716,204,452.0,13
2887,4.43,9784088736525,194,400.0,11
2893,3.25,9780373028603,187,3.0,1
2895,4.02,9780307277763,255,1124.0,191
2896,4.02,9783257228007,321,9674.0,343
2898,3.57,9780747534938,128,24.0,3
2899,3.68,9780140105834,77,6254.0,423
2900,3.84,9780747566755,128,2061.0,104
2906,4.22,9784088732138,189,41.0,3
2907,4.22,9782723442275,192,54.0,4
2912,3.67,9780440410256,80,114.0,17
2917,3.93,9780440229353,111,1177.0,218
2920,4.44,9780440419679,560,557.0,46
2921,3.92,9780306801457,226,25.0,2
2923,4.26,9780156001458,272,5437.0,830
2928,4.01,9780385321983,133,76.0,12
2932,3.67,9780375757327,320,209122.0,4131
2933,3.67,9780141439822,286,1507.0,142
2934,3.67,9780393964523,436,585.0,63
2937,3.67,9780689844089,482,204.0,32
2940,3.67,9781587263880,288,311.0,18
2942,3.72,9780486404882,733,577.0,36
2949,3.85,9780520238954,389,5.0,0
2952,3.57,9781555176808,277,242.0,29
2953,4.06,9781883011888,808,33.0,3
2956,3.82,9780142437179,327,1049912.0,11391
2958,3.82,9780486443225,368,144.0,17
2960,3.82,9780375757372,244,687.0,37
2962,3.82,9780393020397,656,185.0,18
2965,4.2,9780486406640,64,970.0,53
2967,3.86,9780520242456,221,513.0,71
2968,4.28,9780553211955,848,5710.0,142
2971,4.05,9780060955427,508,2871.0,209
2973,4.39,9780940450738,1050,207.0,10
2978,3.92,9780060594527,241,11892.0,955
2988,3.96,9781589199507,282,715.0,44
2997,3.68,9780671019877,361,1817.0,123
2998,4.13,9780517189603,331,764134.0,11796
3003,4.13,9780451528834,281,1739.0,116
3004,4.33,9781402713194,160,1653.0,76
3006,4.13,9780142437056,288,517.0,13
3008,4.2,9780142437018,242,238192.0,4392
3011,3.8,9780879237905,274,23.0,7
3014,4.3,9780060277406,128,150.0,23
3023,4.32,9780465081455,448,5899.0,475
3025,4.32,9780465002603,627,328.0,43
3040,4.38,9781594030864,372,2579.0,301
3041,4.14,9780465081431,256,1546.0,122
3042,4.39,9780465037384,422,766.0,47
3047,4.31,9780465081424,304,1797.0,166
3051,3.91,9780744520057,29,65.0,9
3053,4.45,9780916856595,250,22.0,0
3055,4.45,9781893007161,576,495.0,30
3056,4.36,9780960989867,221,213.0,10
3061,3.9,9780395530078,240,39369.0,80
3065,4.11,9780618479030,448,580.0,41
3066,3.96,9780374529383,335,8624.0,409
3067,4.22,9780374525750,656,712.0,51
3068,3.89,9780374504847,246,8073.0,319
3070,4.0,9780878054909,184,4.0,0
3072,3.65,9780374521028,248,662.0,50
3075,3.61,9780822219750,73,67.0,6
3084,3.88,9783458334224,88,0.0,0
3087,3.91,9781420925432,119,128596.0,3422
3088,4.1,9780451521415,449,2450.0,113
3100,3.51,9780811202107,208,6.0,0
3101,3.48,9780141441481,396,1665.0,125
3102,3.96,9780486424545,246,54765.0,1437
3103,4.03,9780393310320,256,21997.0,1005
3104,4.14,9780156286510,648,141.0,11
3105,3.96,9780141183350,352,368.0,26
3107,3.59,9780385314695,384,2699.0,336
3113,3.97,9781594200939,336,3259.0,187
3117,4.11,9780439847797,140,1864.0,117
3119,4.21,9780439651417,151,1928.0,85
3120,4.19,9780439651400,150,2050.0,76
3130,4.25,9780380777587,390,8.0,0
3142,4.33,9781860460586,314,254.0,35
3144,4.16,9780750000338,194,14.0,4
3145,4.16,9780750005944,188,8.0,1
3147,4.33,9782253933212,384,69.0,10
3152,4.08,9780750012638,191,21.0,0
3155,4.26,9780750002462,188,112.0,7
3156,4.09,9780750002424,164,139.0,6
3167,3.0,9781420926842,144,19.0,0
3207,4.17,9780300044881,352,114.0,11
3231,3.74,9780486427591,256,34.0,5
3232,4.57,9780674993389,528,14.0,0
3248,3.77,9780872203600,480,100.0,9
3254,3.89,9781420927320,80,4577.0,126
3258,4.29,9780226307756,304,327.0,12
3273,4.17,9780312304355,405,91395.0,8192
3280,4.11,9781416600305,186,592.0,49
3283,3.54,9781840466386,176,26.0,1
3290,3.97,9780553383829,320,430.0,23
3291,3.97,9780743217187,352,12839.0,375
3293,3.97,9780070013568,256,10.0,1
3298,3.77,9780060816193,304,1099.0,46
3300,3.93,9780061161537,321,15345.0,1075
3301,4.23,9780060951306,454,608.0,38
3302,3.72,9780060951276,336,514.0,33
3303,3.84,9780060591717,432,1189.0,51
3304,3.71,9780060535032,408,17962.0,778
3311,3.43,9780571219766,331,2359.0,146
3316,4.33,9783518399606,407,9.0,0
3325,4.02,9780750002448,188,13.0,1
3340,4.08,9780399239984,48,382.0,85
3341,4.0,9780679643357,203,768.0,96
3343,3.17,9780345448194,319,191.0,26
3344,3.91,9780140275018,294,970.0,104
3345,3.78,9780345455826,480,2046.0,248
3346,3.87,9780345448149,456,51.0,2
3347,3.85,9780140298512,400,3457.0,329
3348,3.91,9780399234767,48,127.0,25
3351,0.0,9781890447175,200,0.0,0
3357,4.47,9780613359603,254,142.0,12
3359,4.27,9780141185477,557,856.0,146
3368,4.25,9780321344755,201,7736.0,641
3384,3.62,9780060987329,288,15798.0,612
3388,3.98,9780679763970,437,62954.0,1791
3402,3.4,9780156030489,179,1084.0,131
3403,3.72,9780060984380,406,1170.0,117
3404,3.95,9780060184124,480,138.0,29
3409,4.19,9780815412182,304,99.0,16
3413,4.23,9780060837556,673,533.0,66
3416,4.37,9780060510855,928,5991.0,120
3417,4.25,9780380710843,943,5423.0,157
3418,3.52,9780743286428,372,1182.0,175
3419,3.67,9780517201664,768,39.0,7
3420,3.95,9780671024185,848,3478.0,191
3421,4.29,9780671024208,1110,4291.0,119
3422,4.11,9780688093686,896,311.0,49
3424,4.3,9780380710829,1104,9623.0,199
3425,3.81,9780380711963,288,153.0,17
3426,3.69,9780764586682,128,24.0,2
3431,3.93,9781401308582,196,520051.0,16562
3437,3.88,9780099450252,272,16588.0,1606
3438,3.88,9780099456766,268,6124.0,754
3439,3.88,9780385662239,240,34.0,6
3444,3.29,9780767904414,372,981.0,69
3445,3.95,9780767904438,225,7763.0,362
3446,3.91,9780767904421,351,10384.0,637
3447,3.78,9780618709861,303,14655.0,1211
3449,3.45,9780140259100,320,945.0,61
3462,4.11,9780446696128,352,154933.0,3141
3463,4.03,9780446696135,341,125693.0,3229
3464,3.8,9780446696517,465,68228.0,2425
3465,4.03,9780446694858,368,36784.0,2658
3466,3.99,9780446615860,276,126629.0,5295
3468,4.15,9788496284531,444,31.0,3
3469,3.84,9780446691796,212,1596.0,157
3471,3.96,9780446606813,370,2755.0,218
3473,4.17,9780446693806,240,555995.0,10173
3476,3.7,9780142000205,320,37936.0,1192
3478,3.96,9780446676076,342,201488.0,3496
3479,3.98,9780061136955,327,1967.0,66
3483,3.71,9780670037773,514,32370.0,4212
3491,4.03,9780767920742,192,82.0,9
3493,3.52,9780307264220,112,790.0,99
3507,4.15,9780312349486,310,81381.0,1925
3509,3.86,9780671524098,368,2792.0,73
3510,4.08,9780743210768,256,317.0,33
3513,3.85,9780440420620,74,51.0,7
3516,3.77,9780440420637,72,41.0,7
3519,3.54,9780440420590,80,56.0,7
3520,3.43,9780307264121,48,26.0,5
3525,4.06,9781421505473,208,612.0,8
3529,4.59,8987059752,276,641.0,63
3530,4.09,9781421505480,208,715.0,18
3531,4.08,9780871235961,238,364.0,21
3532,3.78,9780974607894,124,5856.0,310
3536,3.41,9780767916912,368,910.0,74
3545,3.73,9780373706402,304,13.0,2
3554,3.5,9781903582411,212,4.0,0
3557,3.89,9780717801336,192,118.0,9
3562,4.1,9780553233704,339,38411.0,1366
3564,4.24,9780195421163,410,184.0,22
3566,3.83,9780553565928,246,928.0,27
3574,4.23,9780786180301,8,63.0,8
3577,3.88,9780770422455,288,3760.0,248
3579,4.43,76783609419,2088,98611.0,1447
3580,3.9,9780770422479,288,6082.0,188
3581,4.47,9780553212419,1059,24087.0,554
3582,4.64,9780393059168,1878,1411.0,54
3583,4.53,9780393058000,907,2203.0,32
3584,4.22,9780471648796,244,2037.0,71
3585,3.96,9781598870299,6,18.0,4
3587,4.26,9780871139474,304,29.0,6
3593,4.0,9780743564670,0,7.0,2
3595,4.18,9780448409573,218,119.0,8
3597,4.33,9780517174968,334,2184.0,87
3599,3.5,9780743533959,0,12.0,1
3603,3.77,9780470038321,458,114.0,15
3604,3.77,9780764525902,454,925.0,92
3631,3.38,9780449005576,328,948.0,27
3635,4.26,9781590522011,157,5044.0,316
3636,4.13,9780385732550,208,1585589.0,56604
3638,3.83,9780064401685,192,2201.0,218
3640,4.11,9780449904961,288,1760.0,135
3649,3.56,9780156011655,400,1426.0,201
3650,3.42,9780330488150,200,406.0,64
3651,3.17,9780964561106,270,481.0,58
3656,3.51,9781400097029,195,19308.0,1803
3657,3.51,9780307263117,195,586.0,103
3659,3.71,9780375725234,220,3202.0,278
3660,3.66,9780679736851,240,387.0,29
3661,3.65,9780679737995,242,583.0,60
3664,3.66,9780375725302,257,974.0,81
3665,3.61,9780330371858,244,33.0,3
3679,3.73,9780143037743,445,53736.0,3657
3682,3.79,9780689875342,403,189652.0,8207
3684,3.37,9780452287655,224,130.0,16
3685,3.96,9780439228909,245,208684.0,3358
3686,3.94,9780060572150,257,31134.0,2662
3687,4.11,9780142004203,816,170.0,21
3688,4.17,9780143039105,594,1122.0,69
3690,4.0,9780142437308,222,25490.0,1585
3692,3.99,9780099478423,272,21842.0,891
3693,3.46,9780142437919,197,2064.0,220
3695,3.6,9780143039723,272,1139.0,70
3698,3.97,9780143039020,180,37620.0,2298
3701,3.98,9780140186123,368,295.0,22
3705,3.77,9780140185331,157,1322.0,109
3707,3.73,9780671019099,160,2910.0,220
3710,3.16,9780375703874,347,9541.0,576
3711,3.77,9780375703867,448,102370.0,5677
3717,3.57,9780385722223,233,18210.0,629
3731,4.04,9780060586546,512,424.0,13
3732,3.77,9781567922691,512,12.0,3
3733,4.2,9780940450097,1436,1031.0,72
3734,4.18,9780940450240,1478,348.0,16
3736,3.62,9780140431056,448,545.0,53
3738,3.55,9780940450004,1333,644.0,26
3743,3.84,9780440416883,256,1360.0,52
3744,3.8,9780385327879,160,1.0,0
3750,3.74,9780142002063,247,15204.0,780
3751,4.31,9780449235942,319,55.0,13
3754,3.98,9780862731588,862,0.0,0
3758,3.73,9780142002025,181,48961.0,2823
3759,3.8,9780142002049,264,16055.0,639
3762,3.96,9780142003251,326,14108.0,428
3765,3.55,9780142003299,120,5074.0,211
3768,3.8,9780142002155,432,572.0,43
3769,3.92,9780141184883,204,1361.0,77
3770,3.91,9781904634003,200,25.0,5
3774,3.68,9780141184890,192,426.0,42
3776,4.07,9781842552476,184,210.0,26
3782,4.02,9780679854340,272,4461.0,158
3784,4.0,9780440458159,239,1351.0,32
3787,3.64,9780192752536,243,430.0,33
3788,3.98,9780440486879,256,1059.0,38
3797,4.27,9781405088565,104,913.0,66
3798,3.95,9780330489997,128,377.0,54
3799,4.01,9780330442558,153,1410.0,73
3801,3.97,9780688117221,358,516.0,77
3803,3.82,9780330367479,335,9.0,5
3805,3.79,9781841156736,653,133237.0,7468
3806,3.93,9781589971288,367,1094.0,87
3815,3.91,9780446679220,511,6736.0,297
3818,3.68,9780830826056,158,64.0,16
3820,3.75,9780505523242,394,369.0,16
3822,3.71,761568107371,256,247.0,18
3825,3.92,9780345446664,429,9847.0,516
3826,3.81,9780307275738,383,10651.0,711
3827,3.94,9780571204106,218,9258.0,330
3828,3.99,9780571204205,306,8045.0,265
3829,3.82,9780571204151,225,39.0,4
3830,4.02,9781400096473,459,10304.0,374
3831,3.93,9780345442123,306,495.0,76
3832,3.93,9780743219570,250,26375.0,953
3833,4.0,9780743219617,352,13801.0,335
3834,3.68,9780743219631,400,3793.0,286
3835,3.87,9780060934347,940,4956.0,705
3836,3.87,9780142437230,1023,160911.0,4087
3837,3.87,9780451528902,544,71.0,5
3840,3.87,9780375756993,1168,393.0,40
3841,3.87,9780156495400,240,275.0,14
3842,3.61,9780822004158,96,21.0,2
3848,4.0,9780727861153,256,41.0,11
3849,4.19,9780821773680,383,1869.0,46
3850,3.86,9780226443225,320,732.0,71
3851,4.18,9780345449603,496,2025.0,41
3852,4.13,9781843607403,196,3567.0,62
3853,3.55,9781582430157,190,6214.0,270
3858,3.53,9780767915748,304,15315.0,1101
3859,4.01,9780963810946,134,292.0,35
3867,3.92,9780393328622,255,110082.0,9777
3869,4.17,9780553380163,212,239652.0,5860
3870,4.21,9780767923224,624,352.0,37
3871,4.03,9780895260475,270,1604.0,153
3872,3.76,9780802715524,336,14820.0,1686
3873,3.87,9780517223123,460,38915.0,1087
3875,3.82,9780743564410,8,302.0,69
3886,4.07,9780764596865,816,1816.0,22
3895,4.15,9780609602195,256,28789.0,177
3900,3.51,9780792272663,204,240.0,46
3914,3.86,9780374271077,129,807.0,95
3916,3.73,9780701127664,344,4.0,0
3918,2.88,9788420466552,388,6.0,0
3921,3.45,9780670037568,256,2168.0,233
3938,4.24,9788466617352,618,174.0,14
3939,4.2,9780747236047,632,237.0,15
3940,3.45,9780785118954,120,232.0,9
3966,4.42,9783453215283,1456,141.0,11
3967,4.2,9782266111577,347,21.0,1
3968,4.17,9782221089569,572,29.0,1
3972,3.94,9780380817931,891,13300.0,484
3973,4.03,9780380817924,752,21973.0,905
3974,4.07,9780316017442,769,31711.0,3317
3975,3.75,9780060506049,272,953.0,61
3976,3.84,9780312989484,320,734.0,44
3977,4.17,9780553572940,563,38357.0,1111
3978,3.6,9780380817160,371,6253.0,488
3985,4.18,9780312282998,639,165862.0,9143
3986,3.46,9781593071714,159,1097.0,105
3997,4.25,9780849942983,240,1101.0,58
4006,3.31,9780722533949,243,16483.0,685
4008,3.61,9780060527990,205,47673.0,2046
4009,4.19,9780316767729,198,112779.0,2897
4014,3.94,9780753459645,32,50.0,6
4023,3.82,9780330484770,399,844.0,76
4031,3.7,9780375727276,404,24618.0,738
4035,4.06,9780446677127,608,32337.0,272
4043,3.6,9781416908166,208,4213.0,735
4050,3.59,9780664228910,228,12.0,1
4055,3.99,9780060925758,288,4372.0,81
4060,3.79,9780922729487,155,141.0,5
4066,4.08,9780452282179,412,38.0,4
4069,4.36,9780807014295,165,282127.0,13449
4070,4.36,9780807014264,165,391.0,44
4075,4.1,9780393058635,430,3958.0,172
4077,3.79,9780471979982,382,143.0,20
